Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
28-05-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
29-05-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
30-05-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
31-05-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
01-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
02-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
03-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
04-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
05-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
06-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
07-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
08-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
09-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
10-06-2021,Colaba_Mumbai_MPCB,32.054,81.00276596,5.340196078,9.153396226,12.32415094,24.10962264,24.89697674,0.534528302,8.204150943
11-06-2021,Colaba_Mumbai_MPCB,5.57,120,70.33,8.3,50.71,21.83,0.02,0.67,16.06
12-06-2021,Colaba_Mumbai_MPCB,10.28,25.01,28.37,9.77,14.31,105.23,24.89697674,0.49,15.82
13-06-2021,Colaba_Mumbai_MPCB,12.49,27.81,5.340196078,10.34,0,119.52,24.89697674,0.35,15.74
14-06-2021,Colaba_Mumbai_MPCB,21.91,52.64,7.38,8.6,3.94,83.05,4.93,0.33,15.73
15-06-2021,Colaba_Mumbai_MPCB,16.9,36.26,3.83,7.15,10.62,30.34,24.89697674,0.35,15.91
16-06-2021,Colaba_Mumbai_MPCB,14.31,35.05,3.33,7.43,10.12,33.01,0.48,0.35,15.89
17-06-2021,Colaba_Mumbai_MPCB,33.22,82.89,11.41,6.63,17.22,30.19,16.73,0.48,15.68
18-06-2021,Colaba_Mumbai_MPCB,33.33,91.77,5.21,6.65,11.79,29.14,23.46,0.27,15.61
19-06-2021,Colaba_Mumbai_MPCB,24.92,57.95,5.51,10.8,16.22,26.36,8.5,0.55,15.69
20-06-2021,Colaba_Mumbai_MPCB,44.27,144.37,3.89,5.02,8.43,18.87,4.1,0.37,15.78
21-06-2021,Colaba_Mumbai_MPCB,37.02,116.47,5.14,7.37,12.09,14.75,24.89697674,0.39,16.01
22-06-2021,Colaba_Mumbai_MPCB,24.41,77.71,5.89,6.1,10.71,14.29,24.89697674,0.42,16.11
23-06-2021,Colaba_Mumbai_MPCB,22.73,70.15,4.11,5.76,8.75,18.57,24.89697674,0.44,16.06
24-06-2021,Colaba_Mumbai_MPCB,27.75,54.73,7.05,6.61,12.52,15.11,4.05,0.51,16.07
25-06-2021,Colaba_Mumbai_MPCB,16.55,46.08,5.64,8.63,13.22,13.72,10.99,0.66,16
26-06-2021,Colaba_Mumbai_MPCB,20.12,68.57,11.71,7.54,19.24,13.4,11.71,0.89,15.93
27-06-2021,Colaba_Mumbai_MPCB,17.45,57.45,6.97,9.47,15.39,8.73,5.58,0.35,16.14
28-06-2021,Colaba_Mumbai_MPCB,19.87,23.19,13.98,12.97,23.34,30.17,24.3,0.99,16.15
29-06-2021,Colaba_Mumbai_MPCB,14.43,35.75,5.340196078,0.96,0,131.75,16.9,0.71,16.14
30-06-2021,Colaba_Mumbai_MPCB,32.054,33.51,3.98,9.98,7.93,58.85,16.34,0.5,16.14
01-07-2021,Colaba_Mumbai_MPCB,18.13561798,52.11,7.42,8.07,15.17,12.96,24.4,0.71,16.15
02-07-2021,Colaba_Mumbai_MPCB,18.13561798,56.95,4.01,8.36,11.91,10.94,21.29,0.62,16.13
03-07-2021,Colaba_Mumbai_MPCB,20.04,46.55,3.97,7.89,11.33,13.61,19.89,0.43,15.94
04-07-2021,Colaba_Mumbai_MPCB,18.82,43.18,2.76,8.78,10.7,10.5,13.66,0.35,16.04
05-07-2021,Colaba_Mumbai_MPCB,21.87,59.77,3.8,9.47,12.43,11.72,14.73,0.38,16.11
06-07-2021,Colaba_Mumbai_MPCB,23.09,61.01,3.61,10.01,13.24,10.42,10.51,0.37,16.03
07-07-2021,Colaba_Mumbai_MPCB,24.38,63.1,3.13,9.76,12.71,10.42,9.79,0.41,15.92
08-07-2021,Colaba_Mumbai_MPCB,19.51,38.67,3.62,10.04,13.46,11.73,12.06,0.45,16.04
09-07-2021,Colaba_Mumbai_MPCB,22.52,38.42,8.93,14.58,23.32,11.24,15.47,0.61,16.07
10-07-2021,Colaba_Mumbai_MPCB,17.54,25.52,4.97,12.53,17.48,12.67,13.99,0.52,16
11-07-2021,Colaba_Mumbai_MPCB,13.41,16.4,3.68,9.54,12.76,11.09,7.86,0.49,15.96
12-07-2021,Colaba_Mumbai_MPCB,13.59,24.88,4.76,10.22,14.48,12.16,14.66,0.67,15.97
13-07-2021,Colaba_Mumbai_MPCB,16.01,28.2,4.38,8.28,12.67,14.78,11.88,0.57,15.75
14-07-2021,Colaba_Mumbai_MPCB,13.53,19.73,5.78,8.87,14.65,13.68,8.9,0.83,15.93
15-07-2021,Colaba_Mumbai_MPCB,11.81,20.01,3.68,9.93,13.17,14.11,14.89,0.71,12.07
16-07-2021,Colaba_Mumbai_MPCB,15.73,24.45,2.6,8.87,11.32,14.14,9.87,0.5,0.18
17-07-2021,Colaba_Mumbai_MPCB,14.64,25.31,2.39,8.32,10.14,14.84,7.44,0.66,0.38
18-07-2021,Colaba_Mumbai_MPCB,17.44,39.22,3.19,8.36,11.55,22.09,29.96,0.69,0.44
19-07-2021,Colaba_Mumbai_MPCB,21.54,49.72,6.56,8.55,13.09,16.56,7.57,0.64,0.54
20-07-2021,Colaba_Mumbai_MPCB,20.9,50.05,3.24,7.35,9.8,18.38,3.78,0.62,0.56
21-07-2021,Colaba_Mumbai_MPCB,22.25,50.24,13.74,7.43,16.03,25.08,6.39,0.57,0.43
22-07-2021,Colaba_Mumbai_MPCB,30.56,64.89,12.95,7.18,20.13,49.32,6.48,0.68,0.6
23-07-2021,Colaba_Mumbai_MPCB,29.77,52.12,15.67,7.16,22.49,38.99,6.77,1.01,0.44
24-07-2021,Colaba_Mumbai_MPCB,26.54,46.72,10.8,6.17,16.51,30.4,6.78,0.81,0.32
25-07-2021,Colaba_Mumbai_MPCB,27.89,49.07,8.64,7.45,15.82,26.26,5.71,0.65,0.42
26-07-2021,Colaba_Mumbai_MPCB,30.44,53.79,10.95,8.31,19.25,23.08,4.55,0.67,0.51
27-07-2021,Colaba_Mumbai_MPCB,24.6,43.08,8.71,7.46,16.12,21.41,5.63,0.64,0.49
28-07-2021,Colaba_Mumbai_MPCB,24.22,44.81,6.95,7.41,13.79,20.15,5.85,0.58,0.33
29-07-2021,Colaba_Mumbai_MPCB,26.11,48.37,10.97,9.23,20.2,16.78,4.13,0.75,0.44
30-07-2021,Colaba_Mumbai_MPCB,24.96,47.03,5.24,8.39,13.42,15.53,4.33,0.64,0.34
31-07-2021,Colaba_Mumbai_MPCB,23.11,41.84,5.93,7.58,13.36,17.27,3.95,0.71,0.43
01-08-2021,Colaba_Mumbai_MPCB,18.93,41.35,5.15,7.73,12.52,18.04,7,0.7,0.42
02-08-2021,Colaba_Mumbai_MPCB,19.13,39.33,5.16,8.01,12.91,13.07,5.79,0.74,0.29
03-08-2021,Colaba_Mumbai_MPCB,18.26,32.71,4.59,7.47,11.96,13.05,23.51,0.71,0.26
04-08-2021,Colaba_Mumbai_MPCB,21.89,40.74,3.64,7.37,10.5,11.23,22.34,0.67,0.29
05-08-2021,Colaba_Mumbai_MPCB,24.09,45.66,1.89,6.84,7.96,9.87,15.2,0.6,0.37
06-08-2021,Colaba_Mumbai_MPCB,26.72,53.14,6.03,6.54,12.57,14.16,17.49744444,0.945888889,9.464555556
07-08-2021,Colaba_Mumbai_MPCB,30.8,56.94,13.57,7.4,20.96,26.47,18.12,1.58,0.32
08-08-2021,Colaba_Mumbai_MPCB,28.32,47.9,6.28,6.48,12.65,24.01,15.64,0.95,0.29
09-08-2021,Colaba_Mumbai_MPCB,26.06,41.81,13.1,7.41,20.51,27.13,14.52,1.26,0.28
10-08-2021,Colaba_Mumbai_MPCB,26.29,41.68,16.68,7.19,23.87,24.96,15.54,1.55,0.26
11-08-2021,Colaba_Mumbai_MPCB,20.89,32.26,14.79,7.48,22.26,28.03,16.11,1.22,0.15
12-08-2021,Colaba_Mumbai_MPCB,23.95,43.01,21.59,6.61,28.2,27.19,18.71,1.79,0.27
13-08-2021,Colaba_Mumbai_MPCB,23.46,41.73,7.26,7.22,14.48,25.54,15.9,0.96,0.33
14-08-2021,Colaba_Mumbai_MPCB,19.94,31.39,12.11,6.6,18.71,24.15,15.53,1.01,2.01
15-08-2021,Colaba_Mumbai_MPCB,17.33,30.63,19.61,6.44,26.05,27.33,32.78,2.05,1.2
16-08-2021,Colaba_Mumbai_MPCB,21.28,32.86,22.76,8.42,31.18,26.64,39.56,1.69,0.26
17-08-2021,Colaba_Mumbai_MPCB,20.35,33.1,23.19,6.47,29.58,24.06,40.59,1.37,0.06
18-08-2021,Colaba_Mumbai_MPCB,21.72,27.38,15.51,7.22,22.73,20.99,39.05,1.71,1.18
19-08-2021,Colaba_Mumbai_MPCB,17.84,24.04,12.71,7.53,20.23,38.82,39.75,1.37,6.48
20-08-2021,Colaba_Mumbai_MPCB,17.6,22.74,10.71,7.37,18.08,27.34,37.98,1.07,4.79
21-08-2021,Colaba_Mumbai_MPCB,14.03,17.99,6.35,6.83,12.94,19.69,31.84,0.72,1.39
22-08-2021,Colaba_Mumbai_MPCB,15.99,21.54,4.78,5.46,10.24,16.54,21.6,0.65,4.13
23-08-2021,Colaba_Mumbai_MPCB,18.46,33.02,1.88,5.54,7.37,13.92,16.19,0.63,7.52
24-08-2021,Colaba_Mumbai_MPCB,17.32,27.08,7.39,6.28,13.67,22.1,22.65,0.7,10.44
25-08-2021,Colaba_Mumbai_MPCB,16.59,26.08,7.56,7.03,14.58,19.93,20.28,0.71,11.7
26-08-2021,Colaba_Mumbai_MPCB,12.68,22.7,10.4,5.61,14.93,19.05,18.92,0.66,16.27
27-08-2021,Colaba_Mumbai_MPCB,14.18,27.37,8.18,5.91,13.95,21.16,15.73,0.62,15.57
28-08-2021,Colaba_Mumbai_MPCB,23.36,54.76,6.08,6.36,12.06,23.59,16.09,0.64,14.14
29-08-2021,Colaba_Mumbai_MPCB,26.63,57.25,4.32,6.45,10.15,18.22,14.26,0.65,16.18
30-08-2021,Colaba_Mumbai_MPCB,20.93,54.75,8.73,6.74,14.42,18.45,14.45,0.69,15.29
31-08-2021,Colaba_Mumbai_MPCB,14.15,29.61,2.4,7.13,8.94,12.83,11.85,0.68,16.41
01-09-2021,Colaba_Mumbai_MPCB,12.02,25,3.96,7.22,10.8,23.35,19.44,1.85,14.56
02-09-2021,Colaba_Mumbai_MPCB,7.66,18.08,3.7,5.98,9.61,29.25,20.15,0.88,14.04
03-09-2021,Colaba_Mumbai_MPCB,10.43,21.88,10.07,6.08,16.16,46.84,21.32,1.36,15.76
04-09-2021,Colaba_Mumbai_MPCB,11.29,25.51,7.06,6.58,13.64,29.94,20.45,1.08,14.8
05-09-2021,Colaba_Mumbai_MPCB,13.56,33.73,8.01,6.37,14.37,32.74,18.75,1.13,16.48
06-09-2021,Colaba_Mumbai_MPCB,12.5,29.75,4.67,5.93,9.59,14.1,15.88,0.78,16.48
07-09-2021,Colaba_Mumbai_MPCB,9.47,19.26,4.05,7.81,11.56,19.42,16.3,1,16.66
08-09-2021,Colaba_Mumbai_MPCB,7.26,13.21,4.29,6.64,10.75,23.8,19.61,0.71,16.62
09-09-2021,Colaba_Mumbai_MPCB,11.36,20.58,2.55,5.73,8.24,14.45,14.28,0.82,16.44
10-09-2021,Colaba_Mumbai_MPCB,10.52,28.03,6.71,5.8,12.51,15.25,19.21,1.4,15.94
11-09-2021,Colaba_Mumbai_MPCB,9.82,28.21,10.39,6.55,16.94,16.64,25.58,1.61,16.37
12-09-2021,Colaba_Mumbai_MPCB,7.47,14.6,3.7,6.64,10.01,16.65,22.22,0.83,16.51
13-09-2021,Colaba_Mumbai_MPCB,13.51,45.25,9.8,9,17.01,15.82,21.06,2.11,16.4
14-09-2021,Colaba_Mumbai_MPCB,22.49,74.83,4.23,5.9,10.12,14.33,21.21,1.5,16.4
15-09-2021,Colaba_Mumbai_MPCB,20.63,66.22,5.51,6.09,11.6,14.12,20.95,1.41,16.52
16-09-2021,Colaba_Mumbai_MPCB,19.47,56.84,1.69,5.59,7.25,13.18,17.06,0.69,16.49
17-09-2021,Colaba_Mumbai_MPCB,16.8,44.39,3.65,5.95,9.6,13.3,16.43,1.29,16.05
18-09-2021,Colaba_Mumbai_MPCB,12.06,33.23,4.88,5.61,10.55,13.61,26.15,1.01,16.34
19-09-2021,Colaba_Mumbai_MPCB,18.13561798,36.79593407,7.126373626,7.280989011,14.11527473,18.68857143,17.49744444,0.945888889,9.464555556
20-09-2021,Colaba_Mumbai_MPCB,9.81,23.67,6.11,5.79,11.9,11.68,24.21,1.52,16.3
21-09-2021,Colaba_Mumbai_MPCB,10.31,16.93,6.21,5.53,11.74,12.12,28.16,1.39,16.37
22-09-2021,Colaba_Mumbai_MPCB,9.34,23.98,5.36,5.55,10.92,11.53,28.19,1.28,16.41
23-09-2021,Colaba_Mumbai_MPCB,17.67,37.85,3.48,5.93,9.41,12.07,24.13,1.15,16.34
24-09-2021,Colaba_Mumbai_MPCB,13.72,37.13,2.82,5.82,8.59,11.4,21.44,1.57,16.38
25-09-2021,Colaba_Mumbai_MPCB,16.49,36.01,2.81,5.56,8.37,12.33,22.98,1.18,15.72
26-09-2021,Colaba_Mumbai_MPCB,14.02,37.22,2.76,5.83,8.59,10.39,19.93,0.79,16.56
27-09-2021,Colaba_Mumbai_MPCB,10.83,19.8,3.34,5.71,9.05,8.73,13.28,0.74,16.58
28-09-2021,Colaba_Mumbai_MPCB,8.92,18.43,3.42,5.71,9.13,11.48,23.34,1.83,9.42
29-09-2021,Colaba_Mumbai_MPCB,8.47,17.78,1.03,5.48,6.51,11.2,22.32,0.8,15.26
30-09-2021,Colaba_Mumbai_MPCB,10.18,23.27,10.81,5.5,16.31,11.07,20.09,2.13,16.1
01-10-2021,Colaba_Mumbai_MPCB,20.42,54.68,3.68,5.37,9.05,9.6,20.09,1.1,15.96
02-10-2021,Colaba_Mumbai_MPCB,26.59,81.13,10.72,6.36,13.25,9.42,27.91,1.5,16.61
03-10-2021,Colaba_Mumbai_MPCB,35.72,58.57,7.51,7.36,13.76,11.9,45.89,1.97,16.38
04-10-2021,Colaba_Mumbai_MPCB,37.13,62.04,12.86,7.86,17.36,10.72,44.81,3.11,16.29
05-10-2021,Colaba_Mumbai_MPCB,29.87,58.1,12.06,7.69,17.53,11.8,67.72,2.93,16.43
06-10-2021,Colaba_Mumbai_MPCB,32.23,56.77,10.53,7.46,17.16,13.02,50.13,2.06,16.47
07-10-2021,Colaba_Mumbai_MPCB,34.3,47.9,11.41,6.44,17.85,12.05,3.59,1.93,16.42
08-10-2021,Colaba_Mumbai_MPCB,17.17,28.79,6.03,5.04,11.08,10.98,2.2,0.99,16.62
09-10-2021,Colaba_Mumbai_MPCB,10.17,23.36,6.04,5.17,11.21,12.84,5.96,0.94,16.52
10-10-2021,Colaba_Mumbai_MPCB,12.03,35.87,8.12,5.6,13.72,14.63,22.17,1.18,16.58
11-10-2021,Colaba_Mumbai_MPCB,26.56,60.13,6.11,5.87,11.98,12.47,24.3,0.96,16.6
12-10-2021,Colaba_Mumbai_MPCB,34.55,65.95,5.69,6.98,12.67,12.7,17.01,0.8,16.5
13-10-2021,Colaba_Mumbai_MPCB,44.93,80.02,5.61,7.02,12.63,12.57,10.58,0.87,16.67
14-10-2021,Colaba_Mumbai_MPCB,77.46,140.78,3.73,7.64,11.37,11.9,9.28,1.07,16.39
15-10-2021,Colaba_Mumbai_MPCB,71.25,148.81,4.04,8.57,12.61,9.16,6.09,1.12,16.48
16-10-2021,Colaba_Mumbai_MPCB,51.53,118.85,1.82,8.76,10.57,8.47,1.96,0.88,16.4
17-10-2021,Colaba_Mumbai_MPCB,60.5,146.88,1.61,8.49,10.1,8.39,3.12,1.02,16.4
18-10-2021,Colaba_Mumbai_MPCB,28.19,85.51,1,6.41,7.41,8.13,0.9,0.68,16.6
19-10-2021,Colaba_Mumbai_MPCB,28.73,71.79,1.32,6.48,7.8,8.11,1.16,0.7,16.65
20-10-2021,Colaba_Mumbai_MPCB,31.4,67.36,1.54,7.76,9.3,7.94,0.1,0.73,16.62
21-10-2021,Colaba_Mumbai_MPCB,45.7,112.1704598,1.15,8.61,9.7,7.87,0.11,0.88,16.43
22-10-2021,Colaba_Mumbai_MPCB,63.39,112.1704598,4.26,9.86,13.72,7.87,0.28,1.14,16.38
23-10-2021,Colaba_Mumbai_MPCB,32.1,112.1704598,0.82,7.02,7.53,7.72,0.11,0.76,16.47
24-10-2021,Colaba_Mumbai_MPCB,14.55,112.1704598,1.15,6.77,7.84,7.6,0.11,0.66,16.66
25-10-2021,Colaba_Mumbai_MPCB,15.72,52.75,1.96,6.74,8.4,7.72,0.1,0.7,16.7
26-10-2021,Colaba_Mumbai_MPCB,55.32,98.28,2.53,7.9,10.43,10.26,6.85,1.27,16.48
27-10-2021,Colaba_Mumbai_MPCB,59.09,115.1,6.49,7.87,14.36,10.28,9.62,1.3,16.49
28-10-2021,Colaba_Mumbai_MPCB,69.11,118.25,8.2,9.05,17.25,10.81,16.02,2.23,16.43
29-10-2021,Colaba_Mumbai_MPCB,62.62,122.15,8.11,11.58,19.69,11.98,16.92,2.14,16.34
30-10-2021,Colaba_Mumbai_MPCB,63.44,125.63,2.66,11.73,14.39,11.78,19.09,1.43,16.4
31-10-2021,Colaba_Mumbai_MPCB,69.24,141.28,2.83,11.46,14.29,11.04,20.92,1.17,16.3
01-11-2021,Colaba_Mumbai_MPCB,91.54,176.17,5.95,11.68,17.63,9.83,17.39,1.33,16.35
02-11-2021,Colaba_Mumbai_MPCB,100.67,193.14,6.53,11.63,18.16,12.55,27.96,3.05,16.24
03-11-2021,Colaba_Mumbai_MPCB,80.23,148.18,6.62,12.32,18.94,11.39,36.47,1.95,16.39
04-11-2021,Colaba_Mumbai_MPCB,82.62,129.45,4.09,11.59,15.68,12.03,27.36,2.36,16.35
05-11-2021,Colaba_Mumbai_MPCB,75.56,129.71,3.09,9.96,13.05,10.85,1.71,1.51,16.39
06-11-2021,Colaba_Mumbai_MPCB,31.91,63.12,2.16,7.72,9.88,8.91,25.32144444,0.94,16.64
07-11-2021,Colaba_Mumbai_MPCB,46.92,85.89,1.99,8.08,10.08,8.95,7.81,1.21,16.37
08-11-2021,Colaba_Mumbai_MPCB,74.52,113.88,8.53,7.58,16.11,12.81,54.69,2.58,16.28
09-11-2021,Colaba_Mumbai_MPCB,85.64,139.31,11.94,9.17,21.12,13.69,63.67,2.63,16.41
10-11-2021,Colaba_Mumbai_MPCB,80.62,164.64,6.49,10.81,17.3,11.54,57.27,1.68,16.31
11-11-2021,Colaba_Mumbai_MPCB,84.11,112.1704598,6.11,11.85,17.97,9.76,48.12,1.81,16.27
12-11-2021,Colaba_Mumbai_MPCB,82.03,140.72,8.73,10.55,19.27,14.46,64.65,2.4,16.2
13-11-2021,Colaba_Mumbai_MPCB,88.11,149.85,7.38,10.01,17.4,17.14,56.64,2.68,16.26
14-11-2021,Colaba_Mumbai_MPCB,97.2,156.27,8.72,10.13,18.71,14.9,56.46,2.86,16.33
15-11-2021,Colaba_Mumbai_MPCB,95.59,159.23,6.98,7.69,14.67,14.05,57.3,2.44,16.52
16-11-2021,Colaba_Mumbai_MPCB,89.7,149.78,6.7,8.99,15.69,13.08,49.83,2.31,16.4
17-11-2021,Colaba_Mumbai_MPCB,46.22,74.3,7.97,7,14.98,13.23,52.09,2.25,16.49
18-11-2021,Colaba_Mumbai_MPCB,22.52,42.34,6.9,6.63,13.52,12.95,52.78,1.64,16.49
19-11-2021,Colaba_Mumbai_MPCB,43.12,86.63,6.25,7.68,13.94,10.65,47.18,1.02,16.4
20-11-2021,Colaba_Mumbai_MPCB,51.19,93.71,9.13,7.45,16.58,10.92,50.38,1.44,16.24
21-11-2021,Colaba_Mumbai_MPCB,13.06,28.19,3.9,6.5,10.4,10.32,45.28,0.2,16.36
22-11-2021,Colaba_Mumbai_MPCB,15.96,38.07,5.19,5.82,11.02,9.72,39.29,0.61,16.4
23-11-2021,Colaba_Mumbai_MPCB,30.64,59.88,3.46,6.77,10.04,9.54,35.72,0.35,16.46
24-11-2021,Colaba_Mumbai_MPCB,57.89,99.71,0.39,7.12,7.47,10,34.69,0.55,16.44
25-11-2021,Colaba_Mumbai_MPCB,66.46,116.12,1.42,8.74,9.91,10.33,36.11,0.72,16.36
26-11-2021,Colaba_Mumbai_MPCB,72.29,130.09,6.35,9.35,15.7,10.28,36.97,1.02,16.39
27-11-2021,Colaba_Mumbai_MPCB,75.34,126.64,3.94,8.33,12.14,10.92,38.82,0.82,16.36
28-11-2021,Colaba_Mumbai_MPCB,63.01,122.01,2.94,8.45,11.39,8.59,31.43,0.67,16.46
29-11-2021,Colaba_Mumbai_MPCB,53.16,98.94,1.49,9.59,11.08,8.84,30.93,0.56,16.41
30-11-2021,Colaba_Mumbai_MPCB,66.62,129.52,2.23,9.85,12.08,8.75,30.6,0.58,16.33
01-12-2021,Colaba_Mumbai_MPCB,55.26,95.41,2.07,10.71,12.78,8.59,30.52,0.69,16.38
02-12-2021,Colaba_Mumbai_MPCB,27.46,50.33,2.56,8.03,10.59,8.4,28.04,0.54,16.5
03-12-2021,Colaba_Mumbai_MPCB,38.31,74.23,14.48,6.83,21.31,8.76,33.93,1.57,16.53
04-12-2021,Colaba_Mumbai_MPCB,42.51,87.15,4.02,7.04,11.06,8.58,31.47,0.76,16.54
05-12-2021,Colaba_Mumbai_MPCB,29.85,68.41,3.38,6.68,10.06,8.11,29.92,0.6,16.61
06-12-2021,Colaba_Mumbai_MPCB,70.32,126.28,3.2,7.8,11,9.11,21.04,0.9,16.41
07-12-2021,Colaba_Mumbai_MPCB,88.5,152.73,2.49,9.77,12.27,10.42,15.08,1.51,16.55
08-12-2021,Colaba_Mumbai_MPCB,92.89,155.96,5.16,9.81,14.97,10.29,14.69,1.56,16.51
09-12-2021,Colaba_Mumbai_MPCB,82.56,143.71,1.15,8.63,9.78,9.73,14.69,0.89,16.42
10-12-2021,Colaba_Mumbai_MPCB,84.15,156.35,2.84,9.19,12.04,9.32,16.15,1,16.32
11-12-2021,Colaba_Mumbai_MPCB,75.45,153.83,2.55,8.53,11.07,9.59,25.32144444,1.257252747,16.41736264
12-12-2021,Colaba_Mumbai_MPCB,72.86,153.9,4.79,8.23,13.02,8.69,20.19,0.93,16.53
13-12-2021,Colaba_Mumbai_MPCB,63.68,132.24,3.91,8.12,12.03,9.11,22.14,0.84,16.55
14-12-2021,Colaba_Mumbai_MPCB,69.52,130.38,4.48,7.49,11.98,9.61,20.88,0.72,16.53
15-12-2021,Colaba_Mumbai_MPCB,78.7,142.4,3.14,7.57,10.7,10.86,22.62,0.77,16.55
16-12-2021,Colaba_Mumbai_MPCB,104.36,182.69,3.11,8.81,11.93,9.18,20,0.99,16.22
17-12-2021,Colaba_Mumbai_MPCB,103.05,182.7,1.73,9.75,11.48,9.31,22.19,1.07,16.48
18-12-2021,Colaba_Mumbai_MPCB,101.69,185.81,3.69,10.16,13.85,9.64,26.25,1.15,16.53
19-12-2021,Colaba_Mumbai_MPCB,78.44,151.43,3.71,9.48,13.19,9.1,27.26,0.96,16.47
20-12-2021,Colaba_Mumbai_MPCB,83.86,147.46,1.82,9.95,11.7,8.95,22.88,0.89,16.42
21-12-2021,Colaba_Mumbai_MPCB,89.68,173.24,4.51,10.18,14.69,9.41,23.56,1.02,16.41
22-12-2021,Colaba_Mumbai_MPCB,91.07,178.95,6.76,10.58,17.34,8.61,19.12,1.1,16.18
23-12-2021,Colaba_Mumbai_MPCB,72.52,143.33,2.86,9.78,12.65,8.4,19.95,0.94,16.21
24-12-2021,Colaba_Mumbai_MPCB,41.46,93.52,3.2,9.21,12.41,8.25,23.69,0.68,16.35
25-12-2021,Colaba_Mumbai_MPCB,46.23,89.63,4.71,8.52,13.23,8.22,16.35,0.63,16.51
26-12-2021,Colaba_Mumbai_MPCB,73.71,142.78,3.11,9.9,13.02,8.11,14.9,0.86,16.13
27-12-2021,Colaba_Mumbai_MPCB,75.62,151.21,3.02,11.02,14.04,8.08,15.69,1.06,16.27
28-12-2021,Colaba_Mumbai_MPCB,77.48,158.04,5.11,9.73,14.84,8.04,23.11,1.04,16.31
29-12-2021,Colaba_Mumbai_MPCB,47.51,101.33,2.69,9.16,11.81,8.01,15.21,0.76,16.17
30-12-2021,Colaba_Mumbai_MPCB,58.5,124.62,2.15,11.15,13.23,8.04,12.21,0.87,16.1
31-12-2021,Colaba_Mumbai_MPCB,55.74,116.56,2.52,10.66,13.18,8.02,10.5,0.72,16.32
01-01-2022,Colaba_Mumbai_MPCB,52.26,111.27,0.92,8.5,9.42,8.5,22.33,0.77,16.18
02-01-2022,Colaba_Mumbai_MPCB,56.66,120.21,4.81,9.35,14.16,8.49,23.32,0.9,16.53
03-01-2022,Colaba_Mumbai_MPCB,61.15,123.23,5.12,9.06,14.18,8.65,26.14,0.99,16.37
04-01-2022,Colaba_Mumbai_MPCB,86.9,154.63,6.33,12.13,18.46,9.28,30.55,1.25,16.23
05-01-2022,Colaba_Mumbai_MPCB,74.61,151.99,5,9.69,14.69,8.45,32.57,1.09,16.27
06-01-2022,Colaba_Mumbai_MPCB,57.19,119.26,3.18,8.02,11.2,8.19,41.23,0.82,16.34
07-01-2022,Colaba_Mumbai_MPCB,65.78,140.44,2.27,8.08,10.34,8.36,41.1,0.86,16.59
08-01-2022,Colaba_Mumbai_MPCB,33.4,73.8,1.37,7.38,8.75,8.39,39.38,0.57,16.41
09-01-2022,Colaba_Mumbai_MPCB,22.63,60.15,1.23,7.16,8.35,8.06,42.99,0.54,16.57
10-01-2022,Colaba_Mumbai_MPCB,28.6,72.19,2.15,8.56,10.71,7.8,30.94,0.68,17.14
11-01-2022,Colaba_Mumbai_MPCB,48.51,105.82,5.75,11.21,16.94,8.75,0.1,0.79,16.64
12-01-2022,Colaba_Mumbai_MPCB,41.95,97.1,4.7,10.26,14.96,8.83,5.57,0.78,16.64
